"","ID","Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10","Var11","Var12","Var13","Var14","Var15","Var16"
"1",3,1.58229143218399,-0.251324462702393,-0.732869230968941,1.3979657597381,1.27092310474031e-05,0.361119778978311,-1.07343814413976,-0.271288936352805,1.21338090468887,-0.374067927664028,-0.563224261253162,-0.112869436905275,-0.0566288348054498,0.792038673664195,-0.427097743268672,-0.221429552637485
"2",5,0.786173016242608,1.19411081233754,0.348215040741583,0.0255013340485386,1.06418594340636,0.721618255047275,0.928625363488336,-0.804162558284544,2.08249944199145,0.696484418753932,0.98936369779305,1.35559365113039,0.57701960640207,1.31757280412177,-0.425397611073865,1.71828293517541
"3",7,1.63613233908633,-1.17436063504644,-0.0625764809165185,-0.952506110241012,1.71041634296623,-1.09897632974365,0.788748980616406,-0.117162580746841,-0.649374596331427,0.908620059522026,2.41260537463673,2.27882011880972,1.20945453768733,0.500860324472315,1.35660992213072,-0.529580773905634
"4",11,-0.453715049265233,-0.972503980848274,0.0249012736838098,0.485244356083577,0.886226074656511,-0.614609481288341,0.428676821536437,0.837048020188232,0.0850396591905818,0.546998617763923,1.54180607973465,1.93668753923002,0.766251533695887,-0.579990656434726,1.96821935106033,-0.491658484691082
"5",16,1.40964007407492,0.146364040990277,1.18167066869639,-0.476095216176267,0.0403234159231679,0.461612657118178,0.99936312991392,-2.04730651129913,0.631684330608863,0.752734715959591,-1.77365980302884,-1.25822725978524,-0.462715766922933,0.80595709753696,-1.25653939599488,1.13116176189727
"6",19,-0.487460384832275,0.387059456039999,0.358661167193142,0.391766188206099,0.239121436748515,0.0379270141093123,-0.440878894400619,0.33579151521723,1.1627122151617,0.0352018696964453,-0.43456518415318,0.0515785982836041,0.485642852853903,1.04501762947352,-0.40107022355454,1.85307448697332
"7",20,-0.0332610097709766,1.0884256219351,0.463531852254434,0.151347438943329,0.0645035212623201,0.988186309020364,0.218795643104118,1.56487223781268,-0.998892000234075,0.881103766379936,0.73445938751839,0.797546767848874,0.197411481633379,0.384299553345882,0.535181498251979,0.538311739593791
"8",21,-0.430368794223786,0.685823576429199,-1.24864111054211,-0.486181630498872,-0.168239249146695,0.499543596774252,1.20224109388917,0.830338950663682,0.768938605269114,1.69916001495504,0.611827820385407,-0.694248890262813,-1.62645369122296,-0.060874852392244,0.518154024057888,0.393094872030775
"9",22,0.147841623367105,0.984492821898968,0.53835963599805,-0.470063676938015,0.746391632206457,1.15761881690695,2.10697398434398,1.14329125028636,-0.395524223554549,1.84705698508189,0.902378188464812,0.912639225016745,1.6223790213881,1.39911538347223,1.64608609837462,2.57527773614295
"10",25,0.707230811339986,0.84217244947688,0.93469100464848,0.655630548724649,-0.366095659133797,1.24422503072848,0.0947432076453376,-0.913956701898536,0.645103151436448,0.0462012454845103,0.301007782954567,0.437015037295649,0.928721893853252,0.262994429276203,0.489330494653539,0.671432155715941
"11",27,-0.125150601324206,1.17938205220101,0.960831433342481,0.768728433114254,0.60607612839034,-0.936600336295338,0.345898884953064,-0.362747285509009,0.402775259767513,0.938484237328987,0.774479129864837,0.124653765518652,-0.411000959731615,0.376719163949487,1.48900929207974,0.992855560397233
"12",34,-0.877515624851708,0.587973704087705,1.74573477880195,0.460206455297061,-0.315249362279141,-1.05247817347417,0.817994311518684,0.639089576055396,-0.268353053334111,-1.46205141600122,-2.30303447878466,-1.44089112068381,-0.966475057729605,0.363575231668373,0.0247147362674871,-0.0228525401033168
"13",35,-2.29071289261435,-0.543072806232733,0.325323281627496,-0.0825766991557345,0.266885357323655,0.386124010018862,0.256380023249794,-0.983011318356664,-0.572379977746908,0.342334590908566,0.328707266875221,1.65515436761923,1.45354014576719,1.29897782972922,1.06886709886985,0.383506865033551
"14",36,-0.819954140820428,-0.0789947745621274,1.55757124951007,2.87905890383937,0.0907891651566001,1.505465072189,-0.247345872784884,0.607719994794016,0.548445025806035,0.573611271351143,1.47853422453591,0.679586542267909,0.705578602468159,-0.183123114081194,1.82106577883364,1.02902424063464
"15",37,-0.312066193594409,-0.821002942369814,0.449560524223214,-2.15475298666374,-0.825249071746357,-0.239931129218194,-0.965284810503817,0.387226716199881,-1.12363023569158,-0.134735589817626,-0.23107463850732,-0.122532518438628,0.0911858032406348,-0.615562301005082,0.335060708570444,-1.41161034769351
"16",38,-1.04438132110454,0.275891749849907,-0.345003941971259,0.98247274389291,0.781138131491009,1.10397100898427,1.20504854563538,-0.00546440323267894,-0.638626404060939,0.0974764102929887,0.516839955044488,-0.23358714936471,-0.0148939756616009,-0.191547962430079,0.564193941589784,0.164753104792624
"17",40,1.67910299786758,0.802525935856219,0.85674984036842,1.69150751113379,-0.481086749383239,2.1254609852512,0.792783531238737,-0.119672777751138,-0.962857567681338,-0.779407481203515,-1.33924102405821,-0.448179420537195,0.361475140329506,-1.28714655812282,-1.39575952585692,0.994632771917417
"18",42,-0.654676523535855,-0.435706981880129,0.134295230951165,-0.972172615245675,0.633323480902976,-1.07312024457132,-1.33709864805922,0.220808098753014,0.9260201703573,-0.1650382049501,-1.12926674217511,0.496504375584506,0.349550599398097,0.195010638974114,-0.0366872334962492,0.289860458613371
"19",43,-1.05118729509413,-1.28946800543002,-0.688327618728991,-1.02181614895301,-1.49883560602889,-0.705684078129362,-0.705518736810258,-0.957319555496446,-2.48894301029175,-0.753318258145096,0.20220691029202,-0.960737198945767,-1.57215350715953,-2.33469646315838,1.0501525205585,0.758355454960393
"20",44,-0.0394850018584035,-0.699621058738476,0.1390591330404,-0.330228555154335,-0.815318222557833,0.967351442484524,0.351513173056937,0.614848781129598,-0.90299932510581,-0.160635355688566,0.791677732250089,0.0961822758673264,0.44571143374606,0.353225764580102,1.04458382408744,0.0881952937127463
"21",47,0.348991254421064,0.0971747342598216,0.285621384093926,-0.101264088376624,2.67419803795844,0.697026670130532,1.17370395916192,0.393976947331138,0.526283433147552,1.22027196257848,1.54542200138965,1.79373600874275,1.85270671511367,0.501222229831484,0.129439816499759,1.40597621941359
"22",48,1.05851947419382,1.5016410402802,-0.146946914740338,0.590527048984204,-1.61677129068917,0.0134887539542554,1.05724017180123,-0.136718843048095,1.67509268909966,-0.350546920965042,-2.70178194557047,-0.426578275945008,-1.19453792275023,-1.10047636533564,-0.730861825631963,-0.0479904337763006
"23",50,0.91375196518655,0.591901766306876,0.175675859736743,1.35877893720178,-0.545117216199039,1.55412775679506,0.40978250644891,-1.369425334107,0.970489643720842,-0.238008264561574,-0.443908915915503,0.2841099675113,-0.156299932445033,-1.08816979558012,-0.452111213814252,1.80507060961491
"24",51,-0.254156013068535,0.81727105796596,-0.631659849528817,-0.555876981682252,0.480898337190415,0.312477923639872,-0.18817890400486,0.640014596707183,-0.0600652663885299,0.154928213311161,0.427425060073375,-0.432389530869871,-0.409960961147525,0.356763419190506,-0.984704032281387,-1.13061493000383
"25",52,0.765561766862163,1.61999218430027,0.739773682569232,0.833852222951092,0.157949925602654,-0.408866821655504,0.295068649195824,0.238109519379868,0.494942491503503,0.863802803899912,1.70095239890139,1.08165335743671,0.460573220120092,0.385563151565014,-0.425564634382016,0.562397521977983
"26",56,-1.42059166092124,0.820887815674385,-0.555247415026368,-1.03788449404965,-0.754562927033007,-0.504545543331038,1.39966137203926,0.890591538316919,0.918371241416756,0.518670797935498,1.10575591055933,0.785516674164864,1.44728718317506,0.824837574424365,0.160869109668981,0.380818429856262
"27",59,-0.684612465252122,-0.79164519670362,-0.934596110935777,-1.01119181609203,0.157410288996257,-1.25427941165638,-1.59338167717459,-1.21613695861044,-0.994613448869056,-0.950699660765995,0.904268976061654,-0.415060970271921,0.829243006195746,-0.0369807387525273,-0.406722184301314,-0.941895162621275
"28",63,0.196254723028782,-0.684391137268387,-1.02478577349322,0.0888769059160655,-0.485860923980492,-0.453346246094514,-0.660771205418698,0.775498668427361,-0.0112165428660991,1.07327689032748,-1.15341653271507,0.127323487184628,0.370668169949544,-0.0935676294795238,-1.25200021415197,0.975972476677377
"29",66,0.994352232765052,0.378565784308735,-0.755627374915796,0.162458639863798,0.37884049305577,-0.719883377810518,-0.330533846116646,-0.260066009440903,-1.07061290235459,-0.249327346435539,1.06731823142994,-0.260402798216029,0.947994817982472,-0.668838593135029,-0.674147761673278,-1.25786450278206
"30",67,0.297914609827699,-0.18585763557285,-0.810042603367532,-0.570938048301375,-0.305845997040092,-1.43610457774276,0.546535333176847,0.118871216638296,0.209428825073065,0.283119227010186,0.619650735057763,0.843987348598617,-0.632359238390811,-0.0591875576419371,0.44873366752429,0.186638971924124
"31",68,-0.421329053584736,-0.644214900032356,-0.611860138796988,0.0870178170145884,0.403802775454091,-0.63454090295876,1.31265259096,0.895326937168983,-0.81375917189961,-0.41029413887723,-0.292106101195572,0.785196339944136,-0.0534569088547969,0.71363690369489,0.656038262840468,-0.157061487176298
"32",73,1.17511108515367,-0.776711950025646,-0.988167208752852,0.958425321187215,2.11574282932308,0.463098453031392,-0.716094902022338,2.65702088040857,-1.39117525213598,1.74885478481646,1.48779139637024,2.20651728561176,1.17808851874757,2.57777336597227,2.19169420710593,0.0297025556242319
"33",79,-0.455608508896441,1.21747340179659,0.393972807144575,0.267437169843415,-0.130214857499997,-0.0117327092405329,0.862326419038712,0.308104856402589,0.803630834877818,1.13234430901747,-0.93606927001111,1.4893818003791,0.52379336601634,0.0157099037288914,-0.929736448265416,-0.53750588826481
"34",81,-0.233612963461937,0.16260077465708,0.995078931356294,0.997283189699792,0.339402612659392,-0.371445501730601,0.492484235701263,0.292058653796826,0.332641161528669,0.91325281749487,-0.103213390374552,0.34803086298936,-0.126928504090443,-0.497906966307861,-0.659384408278938,0.876633461578825
"35",82,0.67747748883342,1.14964551258419,0.074812199707069,-1.3412292794293,0.389704742309734,-0.269337813227981,0.494940653889571,0.738438372836295,0.612896623960107,1.26549750452769,1.46319790482968,-0.26089150800268,0.752845071590752,-0.477930538434946,0.110136507793767,-0.917375020163558
"36",86,-0.0745375861256399,0.750431250152004,-0.410797421088312,-1.12231557817004,0.819471963388386,-0.145779895349734,-0.706509036119293,2.63573819285907,-1.03366764418462,1.01003865370897,1.61680728277219,0.181174692167612,0.95643039450363,1.08786705640801,-0.221899083591155,-1.5443138166122
"37",87,0.892226371085151,0.439844815759289,0.376539347764071,0.470230037561973,0.199357971326752,-1.69736504472623,-0.894272029504306,-1.11061318156701,-0.528661446306991,-1.16492290460316,-0.242276242561526,-0.0018315595165953,-0.676770789589999,-0.392272261367016,0.071478488203928,-0.353155223203963
"38",89,-0.437317850690751,-0.206747148335722,0.237791802324114,-0.96452358920968,-0.141706265343588,0.655740919044082,-1.04174143515532,0.43155657301132,-1.44344723115245,0.349459970888253,1.56317149442148,1.17945412391132,0.334187676790718,1.42202088817613,0.884113302685223,-1.34902282444777
"39",90,0.232544450557788,0.319830239522791,0.501647501339693,0.248270487497687,-1.56473542400197,-0.350773885625432,-1.30700182718514,-1.83687603359911,0.19220356427251,-1.7883574430063,-1.48359179129637,-0.370048485574557,-1.64114527292272,-1.01587462152856,-0.685581548085796,-0.0117601278039134
"40",92,0.760722915474147,1.44308671073216,0.417288646606677,0.166819802401682,-2.0566324246501,-0.31338529335813,0.464981398977988,-1.79662175354284,0.788282518466223,-1.60728194003818,-1.22277099719175,-1.64528717209089,-1.05708304554708,-1.55701530969845,-1.20503451210378,1.41589382656218
"41",93,-0.245662378915432,-1.45714198034812,-1.50614148134327,-0.52514913642952,1.18611757220753,-0.612121864580223,-0.550178074541424,1.0969779004309,-1.1638716822847,2.04476223381877,0.348315826334813,1.6395693977185,0.160177048781973,1.33504335944575,0.848597816761893,-0.979770102279591
"42",95,-0.139993308726823,0.202334479236683,-0.393360913848013,-1.06384369539744,1.90370676000942,0.199057006089386,0.371751917290635,-0.535571634601128,1.75426231057185,0.618406191682567,0.41487453176983,1.11556528678924,1.43876524185992,-0.369500225724798,0.729495126584802,0.894641506439399
"43",96,-0.106235258994408,0.588750645976221,1.2133504123674,-0.367006239355296,1.8738630984277,0.98763832283038,0.938353909708497,0.822938361804465,-0.865739247260717,1.69712494629186,0.359661810878228,0.424491976445519,0.904571194543105,0.858284089378295,1.44992885802709,-0.406955337484743
"44",97,-0.0772304650055315,0.432639319216114,0.567958562065336,0.434299896001622,0.496917545915737,-0.680880876902068,0.0510812253550664,0.117875555205528,-0.026034244009429,-0.186235972970333,-0.283435482173084,0.337812403049316,-0.778263171083907,0.875726088579246,-0.0176124020712977,1.86620854383888
"45",98,0.324216954763135,0.325540960751486,1.14890710946202,-0.256052281436741,0.441863216173372,-1.43750301467472,0.894821446983744,0.184451389992708,0.56870923645704,-0.12901734967533,0.554681566915367,0.777717143843914,1.3460496384331,1.67457513495414,-0.110508962887767,-1.80664169731492
"46",100,-0.24456274938447,0.0098015373467519,-0.0196420758771204,-0.11507491303874,-0.290112235170604,-0.490326824910487,0.828685624618842,-0.584501599106326,-2.38202138645257,0.089913498315612,-1.0023984248622,0.435632012335579,0.188741018182246,-0.0676186037831464,0.104751328091866,-2.15211792348402
"47",101,1.07880888121903,-0.556687315128843,1.43571260584517,-1.15462473349297,-2.18957806224834,-0.419964995185355,-1.00287619047915,-1.33853641265796,0.0234335282260745,-0.744172075679068,-1.02887375102645,-0.714312350471625,-1.66530105148158,-2.07887159642124,0.0436728183778894,0.54739097328377
"48",103,-1.210615464361,-0.176779416562453,-0.966319614504664,-0.82908199778331,0.0468570970910333,0.843641409711663,-0.252234346908389,-0.553629085043291,0.514728663283256,-0.39035872019152,0.871733372408903,0.322509716302586,0.0666238547997219,-0.800198283941276,-1.63608372848189,-0.558122558296367
"49",104,0.552485745329538,1.04764231768561,1.78611685790671,0.241013126887233,-0.531854949592112,0.307297303128766,1.02258452624612,1.50999636401089,0.649361086236246,-0.805351151981476,-1.15487103081744,-1.23538462946498,2.08520823939993,-0.138876315971617,-0.762787928999889,-0.0387220620381771
"50",105,0.228048292407895,0.273022797766341,-1.0967321792613,-0.451743515192746,0.475213714286852,-0.355617003630184,-0.874205094360829,0.167078488867249,0.621198920778261,-0.15362880522398,0.0287654334333028,0.486212944850967,-0.34367975030386,0.161018282868289,2.04072594438755,-1.07751116196882
"51",106,1.80130877583424,0.548147047939377,0.602222939813903,0.0158909756170269,-0.762829315346253,-0.190058722647598,0.666755744105851,-2.13043649230463,0.377589076302047,-1.71765724342451,-1.427602279043,0.229141020157349,-2.24156301215489,0.797396248967035,-1.43051304349047,0.0135395997327105
"52",109,2.15330559228182,0.958011662180912,-0.749851438258548,0.147195124513442,1.26506389115686,-0.232781443525848,0.751528822046781,0.356196093403345,-0.29639202072002,0.700721683516562,0.36978756524043,-1.03919376042518,-1.43330586501788,0.364894432583083,0.227818013052475,1.00459812968749
"53",112,0.664073420083916,-1.0943785143389,-0.296758486397429,0.456707342190815,0.888762691823409,0.439487124106336,0.103255442948766,-0.0471448072665944,-0.0684180238620157,0.69495080372771,1.44197154538886,1.44595951015063,1.00895032207105,-0.265988483175957,0.421372016594714,-0.653476888742478
"54",114,0.250381552465065,-1.35533557394768,-0.562433931795019,-1.54347764305075,1.04724398807741,-0.418565189818517,-0.86165590398314,2.18060138461612,0.661340916230161,1.11062258271879,1.15151529047269,2.11112436418564,1.23390457697176,1.86998302826195,0.776357509627627,0.132378595808688
"55",120,1.00768979358285,-0.228991544632964,0.179506186673328,-0.609372493503265,-2.31382572300456,-0.501215623320679,-0.330692651422557,-0.81868582525718,-0.803460904708814,-0.381590418713356,-1.22834180315322,-2.61587339055572,-1.8711200581485,-2.25682144126731,-2.68831437085731,-0.260886845784248
"56",121,-0.600201272103753,-1.04594466291483,1.02490594008878,0.464591606768549,-0.875092925085998,0.371238138866152,-1.55704760511109,0.528641130255356,-0.0697116264000714,1.39533349630174,0.89610322255537,0.106490343201437,0.948306654524224,-0.154690309982809,-0.086668418231089,-1.7808130931025
"57",124,0.579334028781424,0.137381887048359,0.733825045469998,0.900968933501423,-0.321626410071583,1.6615675606469,0.149611952688194,2.31074445538327,-0.249288123300707,0.0550759829569567,1.01410393224061,1.0315653231247,1.15708817760048,2.66458053012676,0.412171397893849,-0.163088899826376
"58",125,-1.03834352448641,-1.21989638291605,-0.644230318815247,-0.711697586316002,-0.358549822696948,-0.512381399569948,-0.759210107913821,0.167356235645061,-1.07956228500036,0.31030968394072,1.36422674467786,0.619457228376518,0.816050010936514,0.122627895756585,0.485257364805781,-1.32687171153092
"59",126,1.03582132865484,0.892485516448815,0.46106046599385,-1.61444773875634,2.16641888215071,-0.360167091662816,-0.339272456235885,-0.102486705925141,1.15570282422894,2.18886437908636,0.355147606441176,0.36446385636177,1.38965272385087,1.22974742546681,1.6791207581705,0.388602678037279
